,filename,frame_number,well_num,buffer,porod_exp,rc_med,rc_std_err_med,rad_rat,elong,vc,mass_vc,rg_vc,N_vc
282,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00033.sub.1.dat,00033,A3,Buffer1,3.1748321232277226,13.912263640527108,4.7963384820952495,1.7533396997269508,FALSE,346.14728177868693,84.80594024493304,22.78641969832098,757.195895044045
283,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00034.sub.1.dat,00034,A3,Buffer1,2.826346825906521,13.525915929381126,5.1031410607572365,1.9356487263603872,FALSE,412.53181102884975,110.33696918708486,24.875645047782672,985.151510598972
284,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00035.sub.1.dat,00035,A3,Buffer1,2.6538031954734844,14.597403010936747,4.045093887430714,1.8368367144788555,FALSE,411.561857455947,109.94805807039053,24.846383764723598,981.6790899142012
285,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00036.sub.1.dat,00036,A3,Buffer1,2.2434811174468523,14.688390272458781,4.692582921702024,2.048503760568335,FALSE,399.26213129089,105.05629156053746,24.472294476332518,938.0026032190844
286,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00037.sub.1.dat,00037,A3,Buffer1,2.357216506105188,13.696129649380554,4.772609178653496,2.089660987658995,FALSE,406.2542639610816,107.8280580205763,24.685651620761856,962.7505180408598
287,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00038.sub.1.dat,00038,A3,Buffer1,3.1538185271915746,14.17523014972337,4.503545352183631,1.760445968539542,FALSE,375.10081354578944,95.6658411343468,23.72027024126589,854.1592958423822
288,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00039.sub.1.dat,00039,A3,Buffer1,3.158241423882624,13.911069775151532,4.556892492501571,1.7205717475376319,FALSE,330.68958773309794,79.18914725213287,22.27182932764273,707.0459576083292
289,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00040.sub.1.dat,00040,A3,Buffer1,3.604456722015374,14.756236753261241,4.443289327065593,1.5530434304647378,FALSE,360.7990735197701,90.24704816415438,23.263675768881736,805.7772157513783
290,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00041.sub.1.dat,00041,A3,Buffer1,2.3815479589276447,14.04731979809727,5.3009206087737635,2.138373731256432,FALSE,437.20778006373007,120.38342844197369,25.608820162115926,1074.8520396604795
291,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00042.sub.1.dat,00042,A3,Buffer1,2.2523501767800105,14.057759972523053,4.852720179238509,2.122186031854842,FALSE,474.5636428406531,136.13712660317103,26.68043223527272,1215.5100589568842
292,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00043.sub.1.dat,00043,A3,Buffer1,2.378811449149065,14.242055356842751,4.704665865626563,2.055690693230026,FALSE,466.80930282116066,132.81408624745538,26.46155615665377,1185.8400557808516
293,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00044.sub.1.dat,00044,A3,Buffer1,2.648843927245151,13.86605119848581,4.8715635385725475,1.898370190292621,FALSE,395.86991587863866,103.72026876277293,24.36811182299437,926.073828239044
294,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00045.sub.1.dat,00045,A3,Buffer1,4.072699306648537,14.81295557504967,4.709913482991984,1.251030195560588,FALSE,237.10220801546907,48.077102164144875,18.858772813287814,429.2598407512935
295,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00046.sub.1.dat,00046,A3,Buffer1,2.294309936160511,13.601307964413131,5.805032961963774,2.123856848874721,FALSE,436.17237798710033,119.95604094465062,25.578478590030535,1071.036079862952
296,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00047.sub.1.dat,00047,A3,Buffer1,2.7036065369500366,12.752153727122904,4.698938490668609,2.123858120193866,FALSE,424.6818712550734,115.24722280645707,25.239310744998765,1028.9930607719382
297,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00048.sub.1.dat,00048,A3,Buffer1,3.5573644400709648,13.994890561589097,5.043452197854572,1.6117319836780677,FALSE,355.42902797165743,88.23974126668251,23.08990129813218,787.8548327382367
298,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00049.sub.1.dat,00049,A3,Buffer1,4.0733440123619635,12.610440617176108,5.08147730015218,1.6574294156442395,FALSE,289.6433931086513,64.91279734772458,20.843826176184088,579.5785477475409
299,Subtracted\A3_results\Buffer1\A3_Fe2CO_delc3_med_buff1_snap_00050.sub.1.dat,00050,A3,Buffer1,2.3717220217119475,13.551479375705814,5.005633324147259,2.179700145825453,FALSE,452.82085290126753,126.88915720291104,26.062065907212755,1132.93890359742
300,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00001.sub.2.dat,00001,A3,Buffer2,2.100769481713301,13.081304071153308,4.959707404383647,2.5090244525079246,FALSE,513.0215884008916,153.01652915651584,27.74044669073188,1366.2190103260343
301,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00002.sub.2.dat,00002,A3,Buffer2,2.843176355498559,15.163965953165075,4.323390910035573,1.7774087620817496,FALSE,480.24577210917454,138.5894625359699,26.83968439016677,1237.405915499731
302,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00003.sub.2.dat,00003,A3,Buffer2,2.291260732773145,15.147302095663212,4.375899732324617,1.9955816634432246,FALSE,509.8835867244801,151.61474277862288,27.655476493575737,1353.7030605234186
303,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00004.sub.2.dat,00004,A3,Buffer2,2.7284023330515215,14.346890034274237,5.063979497040139,1.8877484175853287,FALSE,424.0472411404329,114.98898705828876,25.22044531150569,1026.6873844490067
304,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00005.sub.2.dat,00005,A3,Buffer2,2.5085302016878948,15.837341899560498,4.239680376645139,1.8421347755198556,FALSE,439.23484988939856,121.22161657002938,25.66811786699792,1082.3358622324051
305,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00006.sub.2.dat,00006,A3,Buffer2,2.577305460559343,15.251073618601804,3.663127372035765,1.9029771406442988,FALSE,470.12130387424384,134.23005966296563,26.555262299803513,1198.482675562193
306,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00007.sub.2.dat,00007,A3,Buffer2,2.7798024452748593,14.061265934745263,5.127635272350315,1.9258015040773326,FALSE,417.62065092239305,112.3848665359617,25.028603164851003,1003.4363083568009
307,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00008.sub.2.dat,00008,A3,Buffer2,2.8389146289457563,14.236132041160971,4.539107617520621,1.9434577675079283,FALSE,405.06159730404477,107.3535700913537,24.649389362742173,958.5140186728008
308,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00009.sub.2.dat,00009,A3,Buffer2,2.9453831477917105,14.595998687014408,4.521964956086266,1.79341919223901,FALSE,395.3353524730014,103.51025152191907,24.351653510788587,924.1986743028488
309,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00010.sub.2.dat,00010,A3,Buffer2,2.6314996608125716,14.739951052059507,4.601146639064214,1.9055136752218718,FALSE,453.92005385538175,127.3514635127904,26.09367894305195,1137.0666385070572
310,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00011.sub.2.dat,00011,A3,Buffer2,2.098316216716635,13.414731291991881,5.112844990346329,2.4619079919234133,FALSE,529.8982141668755,160.62885701304953,28.193036751125504,1434.1862233307993
311,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00012.sub.2.dat,00012,A3,Buffer2,2.6151135388859412,15.135145961571542,5.056621964740485,1.8314241093387278,FALSE,414.0957839673523,110.96502069894882,24.922754180688546,990.7591133834717
312,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00013.sub.2.dat,00013,A3,Buffer2,2.189466436959116,14.090947537144704,4.551380848610919,2.257520848098898,FALSE,497.34995716998657,146.05889562753393,27.31345704510837,1304.0972823886957
313,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00014.sub.2.dat,00014,A3,Buffer2,3.419454627930954,14.63588611044321,5.540484780185142,1.5624031213215046,FALSE,339.7883143301737,82.47978945720834,22.57614828741299,736.4266915822174
314,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00015.sub.2.dat,00015,A3,Buffer2,2.449658465909016,14.399181913725135,5.032619973582856,1.9995056690899948,FALSE,470.20544294865306,134.26609663321162,26.55763853250096,1198.8044342251037
315,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00016.sub.2.dat,00016,A3,Buffer2,2.64496235256145,14.559235576659896,4.885130747258329,1.8967001617796047,FALSE,457.0043943869022,128.65167631866396,26.18218080260606,1148.6756814166426
316,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00017.sub.2.dat,00017,A3,Buffer2,2.389603757638151,12.94178847221816,5.345051740567985,2.232546353379415,FALSE,443.7367035139729,123.09004041947883,25.79932276768054,1099.018218031061
317,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00018.sub.2.dat,00018,A3,Buffer2,2.0030440303529167,15.191838061384342,4.47834002512432,2.205967820027973,FALSE,538.8670448409008,164.72416776087752,28.430627275200088,1470.7514978649779
318,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00019.sub.2.dat,00019,A3,Buffer2,2.487901900872796,13.265149068543941,4.688194030231408,2.176876418739103,FALSE,423.07792965957844,114.59493983405541,25.191603650608823,1023.169105661209
319,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00020.sub.2.dat,00020,A3,Buffer2,2.6875403236237143,13.623523939883212,4.689819304502114,2.048921818153176,FALSE,426.9596963759889,116.17567558573342,25.306907052502158,1037.2828177297627
320,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00021.sub.2.dat,00021,A3,Buffer2,2.841719727192566,15.248241456201788,3.5531485976458077,1.7242834468135688,FALSE,407.39363475345823,108.28199383279185,24.720243771657824,966.8035163642129
321,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00022.sub.2.dat,00022,A3,Buffer2,3.1754514816270043,14.151002035054155,4.402707687991526,1.777620215040232,FALSE,394.6610340795076,103.24553034080984,24.330876497143734,921.8350923286592
322,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00023.sub.2.dat,00023,A3,Buffer2,2.447926427341905,14.737043164801817,4.240157675056378,2.001056030804324,FALSE,459.3645209595021,129.64956361871523,26.24970059713545,1157.5853894528145
323,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00024.sub.2.dat,00024,A3,Buffer2,2.3877791117014056,14.915285898550282,4.911631918783334,1.9589025461245355,FALSE,489.6097729489517,142.66255650922417,27.10008596708556,1273.772825975216
324,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00025.sub.2.dat,00025,A3,Buffer2,3.763220896559172,14.718615713152845,4.654811487972653,1.408783994690757,FALSE,307.14159491724604,70.88312206945254,21.46421189738559,632.8850184772548
325,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00026.sub.2.dat,00026,A3,Buffer2,2.4042575357993345,12.979590779053279,5.554364522592405,2.2769360962336873,FALSE,457.7279634287478,128.95733598405226,26.202899556024743,1151.4047855718952
326,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00027.sub.2.dat,00027,A3,Buffer2,2.318114691625202,13.868067998694462,4.292757792718461,2.202541722013397,FALSE,448.99318714100195,125.283683028428,25.95168165478883,1118.6043127538214
327,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00028.sub.2.dat,00028,A3,Buffer2,2.703894653095559,13.763290044973973,4.969221901893983,1.9726917120435117,FALSE,415.342275952656,111.46643021945476,24.96023665610933,995.2359841022746
328,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00029.sub.2.dat,00029,A3,Buffer2,2.2530698515702903,13.35810937485977,4.678493236720056,2.237666544144586,FALSE,479.10875732826617,138.09757389158935,26.8078931658644,1233.0140526034763
329,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00030.sub.2.dat,00030,A3,Buffer2,2.4581038855946535,13.85238445933489,4.30842399112388,2.1148078950057894,FALSE,439.2077400844282,121.21039395070935,25.66732572993615,1082.2356602741906
330,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00031.sub.2.dat,00031,A3,Buffer2,2.810615052454496,13.68030490486947,5.375945189717489,1.9034504625414066,FALSE,378.6408433289787,97.02330701371584,23.831937919385993,866.2795269081771
331,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00032.sub.2.dat,00032,A3,Buffer2,2.370800686924614,14.450951055499926,4.805895065254842,2.0997107894929674,FALSE,451.3167478225353,126.25746351185008,26.018745583402037,1127.2987813558043
332,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00033.sub.2.dat,00033,A3,Buffer2,2.9390150509043322,14.928743826022153,3.758064762148513,1.7319260633645732,FALSE,392.9446590951566,102.57274323402775,24.27791153791312,915.8280645895336
333,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00034.sub.2.dat,00034,A3,Buffer2,2.380464822045068,14.313472906690015,5.43709787118178,2.10094701585866,FALSE,449.5284881254489,125.5077993373216,25.96714717076509,1120.6053512260858
334,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00035.sub.2.dat,00035,A3,Buffer2,3.605501262556305,14.131917684146169,3.2502024295479877,1.592826263251767,FALSE,334.56177720037584,80.58410168021724,22.401845142768124,719.5009078590825
335,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00036.sub.2.dat,00036,A3,Buffer2,2.2439043379380124,13.27921841140934,5.2286673862428765,2.2492765445306446,FALSE,498.9515636846324,146.76498930542346,27.35740019678311,1310.4016902269952
336,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00037.sub.2.dat,00037,A3,Buffer2,2.95308133989077,15.239626706110357,3.381349162987905,1.6946548854435926,FALSE,409.4734644778936,109.11225459173883,24.783264448349822,974.216558854811
337,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00038.sub.2.dat,00038,A3,Buffer2,2.3049679765987405,14.28300124007649,3.877979977911882,2.133354726766841,FALSE,474.49382068464877,136.10708309416063,26.678469428116998,1215.2418133407198
338,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00039.sub.2.dat,00039,A3,Buffer2,2.2626829280989504,14.274695461612316,4.454996608440897,2.118356424747453,FALSE,693.8806255731807,240.69220595694892,32.261756591353965,2149.037553187044
339,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00040.sub.2.dat,00040,A3,Buffer2,3.076943533828915,13.69267112686029,4.288868364759027,1.8553992898686285,FALSE,371.14977814142793,94.15831828031847,23.5950136090688,840.6992703599864
340,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00041.sub.2.dat,00041,A3,Buffer2,2.635764351412992,14.800441355459537,4.453168750186161,1.8861293437349136,FALSE,424.5983118718185,115.21321083019012,25.236827609819102,1028.6893824124118
341,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00042.sub.2.dat,00042,A3,Buffer2,2.205354286188033,15.18674630079531,3.9921573274105433,2.0731203764807518,FALSE,527.7591829400087,159.65722748929343,28.136076030783205,1425.5109597258343
342,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00043.sub.2.dat,00043,A3,Buffer2,2.275921937105471,13.616617886392362,4.185968180531894,2.155738747925259,FALSE,487.68668606397824,141.82285845836063,27.04681181019248,1266.2755219496485
343,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00044.sub.2.dat,00044,A3,Buffer2,2.2971153849072126,15.579246648567297,3.860979548220679,1.9135693266742126,FALSE,435.2688308378414,119.58349401066961,25.551971474952026,1067.7097679524072
344,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00045.sub.2.dat,00045,A3,Buffer2,2.307520505155287,13.611196055290593,5.119255110927734,2.251568737034939,FALSE,486.59380371122404,141.34639835583613,27.01648951227446,1262.021413891394
345,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00046.sub.2.dat,00046,A3,Buffer2,2.301880446741315,13.64745521764963,5.247151630960269,2.2159451779912382,FALSE,468.2249195768973,133.4186896022571,26.50164861598889,1191.2383000201528
346,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00047.sub.2.dat,00047,A3,Buffer2,3.1904542326322156,14.135977721576248,4.049944732346702,1.7001614659312712,FALSE,333.57412197401777,80.2275283339171,22.368754613545804,716.3172172671169
347,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00048.sub.2.dat,00048,A3,Buffer2,4.5326544322294,14.03614130466409,5.2491145870020555,1.2573195273095037,FALSE,217.3755400944548,42.20373586756488,18.05722321237909,376.819070246115
348,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00049.sub.2.dat,00049,A3,Buffer2,4.17690322112802,13.302438946396592,4.505947356605704,1.3071577426656376,FALSE,203.20726969601452,38.14553815352134,17.458834570039944,340.58516208501203
349,Subtracted\A3_results\Buffer2\A3_Fe2CO_delc3_med_buff1_snap_00050.sub.2.dat,00050,A3,Buffer2,2.8045512931920853,14.107722801055441,4.833773707709582,1.828167042825343,FALSE,392.1456809498469,102.26005910036334,24.253216723246638,913.0362419675297
350,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00001.sub.1.ave.dat,00001,A4,Average,2.1904583225788237,14.760631771983618,6.271740032643452,2.2496493005904625,FALSE,493.35142480624773,144.3010414249717,27.20343980472638,1288.4021555801044
351,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00002.sub.1.ave.dat,00002,A4,Average,2.0078317362115166,13.449937293897547,6.821126892041038,2.7195900640528863,FALSE,527.030884439477,159.32685523298863,28.116655680560864,1422.5612074373985
352,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00003.sub.1.ave.dat,00003,A4,Average,3.180969525461799,14.867135804210653,6.378826645871964,1.6831668648379168,FALSE,354.1916852840286,87.77936361915287,23.049675223873393,783.7443180281507
353,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00004.sub.1.ave.dat,00004,A4,Average,2.0254917013096008,14.914744829417447,5.910771747228737,2.4488192423265054,FALSE,575.1395077064973,181.6329711810274,29.371912800492684,1621.7229569734588
354,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00005.sub.1.ave.dat,00005,A4,Average,2.0357080458941454,15.1826033798986,6.264860357837672,2.3558203021936444,FALSE,496.20892972362515,145.55654838831828,27.282107590606664,1299.6120391814131
355,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00006.sub.1.ave.dat,00006,A4,Average,1.9904715048544546,14.949734594240207,6.081688549157816,2.463461639476769,FALSE,556.42865414875,172.84193316698824,28.89018832100485,1543.2315461338237
356,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00007.sub.1.ave.dat,00007,A4,Average,2.0079114679240635,13.243329734268425,7.289549891850605,2.766889761979809,FALSE,558.0059638378367,173.57738693681492,28.931106887859563,1549.7980976501333
357,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00008.sub.1.ave.dat,00008,A4,Average,2.0388714482651817,15.720926164303169,6.059222325660926,2.323009121728167,FALSE,552.999201559174,171.24647540981135,28.801020855844,1528.9863875876015
358,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00009.sub.1.ave.dat,00009,A4,Average,2.2021428996360273,14.791701148116802,6.08963429972799,2.236343115163029,FALSE,492.3064460505329,143.8428133601524,27.174614423682247,1284.3108335727895
359,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00010.sub.1.ave.dat,00010,A4,Average,2.0180274052193488,14.942086150168667,5.948213135803282,2.3981575499903434,FALSE,454.0958997505301,127.42547346437976,26.098732720685792,1137.7274416462478
360,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00011.sub.1.ave.dat,00011,A4,Average,2.0048529941243682,14.14823776675571,6.554402531842744,2.5565281056553073,FALSE,433.40671047305705,118.816931440197,25.49725604275067,1060.8654592874732
361,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00012.sub.1.ave.dat,00012,A4,Average,2.038853910993277,15.12432318011077,6.217386012056578,2.349040895110191,FALSE,537.6301455408704,164.1573389498417,28.39797912372121,1465.6905263378721
362,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00013.sub.1.ave.dat,00013,A4,Average,2.024095914049174,15.202276943243996,6.33537622860229,2.394867675643108,FALSE,541.3512422754835,165.86455650563366,28.496085054147795,1480.933540228872
363,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00014.sub.1.ave.dat,00014,A4,Average,2.0467200538064514,14.706788022548933,6.374052599571341,2.4183458862827556,FALSE,552.7236519578871,171.1184977762911,28.793844445242645,1527.8437301454562
364,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00015.sub.1.ave.dat,00015,A4,Average,2.016882303729013,14.813218333692209,5.996336812309838,2.4355601096176653,FALSE,530.2252158171649,160.77756671585453,28.201734409885987,1435.5139885344156
365,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00016.sub.1.ave.dat,00016,A4,Average,2.016584518913788,14.28955085872477,6.467812177644505,2.5251169294675373,FALSE,521.9124973280036,157.01148807755075,27.979791743185036,1401.8882864067032
366,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00017.sub.1.ave.dat,00017,A4,Average,2.20953419006724,16.167873946437417,5.298139189527255,2.0269265193775183,FALSE,463.8379813777821,131.54802954609946,26.37720553937951,1174.5359780901738
367,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00018.sub.1.ave.dat,00018,A4,Average,2.1497598819477974,15.17491790183508,6.142104803624856,2.199633288544108,FALSE,479.6954596287075,138.35131679125303,26.82430221726301,1235.2796142076163
368,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00019.sub.1.ave.dat,00019,A4,Average,2.0702346131268228,15.478591731596335,5.098439634634601,2.295854419938281,FALSE,550.5693800112871,170.1190570532858,28.73767683750603,1518.9201522614803
369,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00020.sub.1.ave.dat,00020,A4,Average,1.9338031746525575,14.499632831059602,6.4771395979958,2.6094406426688765,FALSE,503.3342714599286,148.70296850346546,27.477288934498123,1327.7050759237989
370,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00021.sub.1.ave.dat,00021,A4,Average,2.021820080681987,14.092095576740405,6.681656385060559,2.533702518079872,FALSE,513.1095011870257,153.055862839507,27.74282342842088,1366.5702039241696
371,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00022.sub.1.ave.dat,00022,A4,Average,2.049084072866535,13.863040130746889,6.445752660706796,2.58589836655597,FALSE,559.3926570096276,174.2248210240226,28.96703273575741,1555.578759143059
372,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00023.sub.1.ave.dat,00023,A4,Average,2.065368829836404,14.75766655265475,6.290704800733625,2.40805205399799,FALSE,519.992900120664,156.146051317154,27.928289424542204,1394.1611724745892
373,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00024.sub.1.ave.dat,00024,A4,Average,2.0363202004678556,14.811529160465021,6.0829757139094704,2.36455659940994,FALSE,519.2195704286164,155.79785193471764,27.90751432218435,1391.0522494171219
374,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00025.sub.1.ave.dat,00025,A4,Average,1.964948691402287,14.956070640735266,6.05128495003371,2.441227105483714,FALSE,571.0715052609634,179.70932846522444,29.267853660482945,1604.547575582361
375,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00026.sub.1.ave.dat,00026,A4,Average,1.8897446310136414,14.40980677916101,6.254452733378393,2.6692990657529383,FALSE,582.8190329778187,185.28295744084642,29.5673561460393,1654.3121200075575
376,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00027.sub.1.ave.dat,00027,A4,Average,2.0457112575127625,15.035834955826198,5.709513534841572,2.342958510565673,FALSE,514.129789996903,153.5126039078207,27.770392236973436,1370.6482491769707
377,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00028.sub.1.ave.dat,00028,A4,Average,1.928744924360141,13.923059841821946,6.174614479313048,2.6899427322076024,FALSE,503.8249864436888,148.92048366589756,27.490679869103513,1329.647175588371
378,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00029.sub.1.ave.dat,00029,A4,Average,1.9273986724192405,14.074225281375439,6.827942093020122,2.645873507080963,FALSE,562.5424904492864,175.69843071838233,29.04847217452115,1568.7359885569851
379,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00030.sub.1.ave.dat,00030,A4,Average,2.0196367545123417,14.759682324709985,6.559369716647463,2.401555481411781,FALSE,530.4472687844353,160.8785753219693,28.207639092569462,1436.4158510890115
380,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00031.sub.1.ave.dat,00031,A4,Average,2.0080342379012968,14.124569163207516,6.5007443762171855,2.5391184068020727,FALSE,502.9073777160713,148.51382907252972,27.46563428312019,1326.0163310047296
381,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00032.sub.1.ave.dat,00032,A4,Average,2.0133877954740416,15.39703265887777,5.679500717015383,2.3210170149166185,FALSE,516.8504392192252,154.7327413095667,27.84377235269743,1381.5423331211314
382,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00033.sub.1.ave.dat,00033,A4,Average,2.230210676718174,14.317070222760655,6.647714962875295,2.2435886076925935,FALSE,492.1791591605812,143.78703066329905,27.17110116908904,1283.812773779456
383,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00034.sub.1.ave.dat,00034,A4,Average,1.9535640144751354,15.017752059734084,5.923599866246715,2.481233339067342,FALSE,522.7392292302202,157.38470522998378,28.00194357264028,1405.2205824105695
384,Subtracted\A4_results\Average\A4_Fe2CO_delc3_high_buff1_snap_00035.sub.1.ave.dat,00035,A4,Average,2.3820967724845032,14.633842484608323,6.249581979590821,2.0779500628195136,FALSE,452.17692331789254,126.61859117173219,26.043528658321993,1130.5231354618945
