,filename,frame_number,well_num,buffer,rg_med,rg_std_err_med,rg_pstat,io_med,Vp,mass_vp
2718,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00019.sub.1.ave.dat,00019,D11,Average,14.057980324237542,5.941843795097325,1.3754531459440694e-08,5.486093785353687,18104.593710048233,15.026812779340034
2719,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00020.sub.1.ave.dat,00020,D11,Average,17.779613453482842,8.67526861581288,1.9882478017827456e-09,7.240114663586632,24754.964387509808,20.54662044163314
2720,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00021.sub.1.ave.dat,00021,D11,Average,18.244426564826515,12.45144260262342,6.030606001304042e-11,7.622676130365241,26976.613727051466,22.390589393452718
2721,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00022.sub.1.ave.dat,00022,D11,Average,16.236507590664754,9.382978547583173,1.1394132284643964e-08,6.426082149421944,22120.380028491443,18.359915423647898
2722,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00023.sub.1.ave.dat,00023,D11,Average,15.999470600050246,9.217618858428619,4.199831076334944e-09,6.496786307581115,21908.391527270207,18.18396496763427
2723,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00024.sub.1.ave.dat,00024,D11,Average,15.3999462034411,8.163449565235,4.020019241823222e-08,6.060846463585273,21021.53543451531,17.447874410647707
2724,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00025.sub.1.ave.dat,00025,D11,Average,19.959945847146766,8.621335297219572,9.817967405707671e-08,8.50572483257451,31910.451936571866,26.48567510735465
2725,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00026.sub.1.ave.dat,00026,D11,Average,17.060805899482528,12.014542454511767,4.007963218377239e-09,7.699550158710174,25668.56381621996,21.30490796746257
2726,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00027.sub.1.ave.dat,00027,D11,Average,10.860461103521589,2.9429675170982117,8.344840715368192e-07,3.982221002392506,13036.769684619494,10.82051883823418
2727,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00028.sub.1.ave.dat,00028,D11,Average,15.317160288768534,6.016059838987352,2.3112985038371345e-09,6.216252076983655,20407.526861921764,16.938247295395065
2728,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00029.sub.1.ave.dat,00029,D11,Average,17.67558981794064,12.493587693172902,1.38373414304307e-07,7.244866196090316,24833.07384429919,20.61145129076833
2729,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00030.sub.1.ave.dat,00030,D11,Average,16.74787213193136,12.382029505907424,2.4498025716870916e-07,6.5814903379788126,22164.873346217606,18.396844877360614
2730,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00031.sub.1.ave.dat,00031,D11,Average,14.161142990725937,8.209171496566498,1.3104708062909175e-06,5.720839200150887,19039.749778222613,15.802992315924769
2731,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00032.sub.1.ave.dat,00032,D11,Average,14.431979739182259,9.522276376586579,1.8891735521790883e-11,5.795944570529575,19304.83930330386,16.023016621742205
2732,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00033.sub.1.ave.dat,00033,D11,Average,13.295430786667364,4.950588461250119,4.709449769265218e-10,5.194982317738055,17425.84698830812,14.46345300029574
2733,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00034.sub.1.ave.dat,00034,D11,Average,12.564828720987897,9.408331174005943,1.9550847338224074e-07,4.9694005034701,16360.171252876535,13.578942139887523
2734,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00035.sub.1.ave.dat,00035,D11,Average,20.871960528954496,14.827535183203445,5.6459385123104484e-09,8.686160468886763,33337.527311677506,27.67014766869233
2735,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00036.sub.1.ave.dat,00036,D11,Average,11.12973824485806,5.079381824370339,3.4398680589622615e-09,3.813114168542684,12788.649196741433,10.61457883329539
2736,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00037.sub.1.ave.dat,00037,D11,Average,12.16051702864631,5.821138192605189,3.426713995950811e-08,4.642645340296296,15656.446298007608,12.994850427346314
2737,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00038.sub.1.ave.dat,00038,D11,Average,13.32913518466986,8.113545004945827,1.4456648598486968e-07,4.84414746638636,16281.182598268533,13.513381556562882
2738,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00039.sub.1.ave.dat,00039,D11,Average,10.27128498509489,4.3585802569982395,5.134546671113102e-11,3.6784791090420548,12072.179717856354,10.019909165820774
2739,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00040.sub.1.ave.dat,00040,D11,Average,15.4303490789384,4.776691287007819,3.962910634727188e-08,6.105634122423262,20726.71262371814,17.203171477686055
2740,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00041.sub.1.ave.dat,00041,D11,Average,16.93193968515769,12.033271486790804,5.716788690123336e-11,6.916769939474844,22383.390576282378,18.578214178314372
2741,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00042.sub.1.ave.dat,00042,D11,Average,15.032481388293967,6.899661099757035,8.654007781444154e-13,6.074891085340316,19352.14798725733,16.062282829423584
2742,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00043.sub.1.ave.dat,00043,D11,Average,14.468953851926717,6.983741875838144,3.9943819292153866e-13,5.757288947204557,18702.24949742414,15.522867082862037
2743,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00044.sub.1.ave.dat,00044,D11,Average,14.11166114147805,5.597260561160124,1.5774311450074411e-09,5.164572156705176,17176.340778133865,14.256362845851108
2744,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00045.sub.1.ave.dat,00045,D11,Average,14.55840643892993,12.748035254395909,4.975588626551081e-08,5.828495864939107,19716.156702140048,16.36441006277624
2745,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00046.sub.1.ave.dat,00046,D11,Average,14.710108367050136,6.8996126249668155,4.500946086582962e-08,5.864330634854057,19061.17402585388,15.820774441458722
2746,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00047.sub.1.ave.dat,00047,D11,Average,16.577736973229257,12.20939148983052,1.2819498377885032e-06,6.7051942725505524,22193.637008103495,18.4207187167259
2747,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00048.sub.1.ave.dat,00048,D11,Average,11.50681003405776,2.984500099910532,8.869372830924119e-09,4.542978874706505,14867.048687463968,12.339650410595095
2748,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00049.sub.1.ave.dat,00049,D11,Average,19.626087621541824,11.666823065940005,1.4336742668557335e-09,8.449453573466114,31778.738275395575,26.37635276857833
2749,Subtracted\D11_results\Average\D11_DNA_low_buff6_snap_00050.sub.1.ave.dat,00050,D11,Average,13.565642295563213,6.9505060900481075,1.3796517020597214e-10,5.3941966885856,18173.342368840393,15.083874166137527
2750,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00001.sub.1.dat,00001,D11,Buffer1,19.07767156503159,8.066614001493924,4.5545502129148335e-06,8.131370932738879,29154.036360982882,24.19785017961579
2751,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00002.sub.1.dat,00002,D11,Buffer1,13.681091497639708,4.936420333523752,1.6733444334821194e-06,5.343646943216471,16923.14734192991,14.046212293801826
2752,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00003.sub.1.dat,00003,D11,Buffer1,12.416250294932807,5.9420120810511925,5.113624266994941e-09,4.858210850230271,15623.538918513543,12.96753730236624
2753,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00004.sub.1.dat,00004,D11,Buffer1,15.081512673323237,9.48527498102604,1.3747870834550674e-06,6.465966606176875,21087.17017674053,17.502351246694637
2754,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00005.sub.1.dat,00005,D11,Buffer1,14.210400511115727,5.681975617973745,9.67382804376041e-07,5.863425863664717,18734.653422520398,15.549762340691931
2755,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00006.sub.1.dat,00006,D11,Buffer1,15.558084486670275,8.48293565574004,1.0783125335660126e-06,6.498384115017109,20522.352442589796,17.03355252734953
2756,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00007.sub.1.dat,00007,D11,Buffer1,14.850959214375788,9.924447908027787,8.345044726965342e-08,6.01093476533028,19337.759570697614,16.05034044367902
2757,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00008.sub.1.dat,00008,D11,Buffer1,10.371930553587662,4.077582010273279,1.0063720069816145e-07,3.797964537460615,12606.391738950833,10.463305143329192
2758,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00009.sub.1.dat,00009,D11,Buffer1,19.243227302381243,10.089935484557545,8.009042094023881e-11,8.268958907447486,30531.00324470314,25.340732693103607
2759,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00010.sub.1.dat,00010,D11,Buffer1,20.858157113672302,11.156331890926436,3.749057011130263e-07,8.875909911252311,33444.00319870646,27.75852265492636
2760,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00011.sub.1.dat,00011,D11,Buffer1,16.91669372230206,6.726437772199026,6.395134335643667e-07,7.399800847958011,22776.34672836547,18.904367784543343
2761,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00012.sub.1.dat,00012,D11,Buffer1,12.125249713153558,4.993520470375536,9.950921834236297e-10,4.653967321655604,15198.7845643396,12.614991188401868
2762,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00013.sub.1.dat,00013,D11,Buffer1,12.730165452288137,6.529180882585966,8.853354035842275e-06,5.018596422573196,15461.282368559692,12.832864365904545
2763,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00014.sub.1.dat,00014,D11,Buffer1,11.682484901767634,6.306254741111121,4.4748994437571745e-06,4.662692059121161,14893.489026090607,12.361595891655204
2764,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00015.sub.1.dat,00015,D11,Buffer1,20.46724961169995,8.644791289609238,5.817818179242836e-07,8.768683429942387,33438.074372798175,27.753601729422485
2765,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00016.sub.1.dat,00016,D11,Buffer1,14.0123854320137,8.432531208988522,6.35097380184358e-05,5.765005644827293,18434.202652265838,15.300388201380645
2766,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00017.sub.1.dat,00017,D11,Buffer1,15.668693881261115,9.087942805043363,9.885857679152944e-09,6.189547664572076,19518.155177145523,16.200068797030784
2767,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00018.sub.1.dat,00018,D11,Buffer1,16.15646090074832,6.903923929799023,5.794679513692819e-07,6.956494956093846,21938.466384807627,18.20892709939033
2768,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00019.sub.1.dat,00019,D11,Buffer1,13.82421237530122,5.316781314919163,2.611518761121172e-05,5.398907177825807,17020.037223093073,14.126630895167251
2769,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00020.sub.1.dat,00020,D11,Buffer1,16.028347866315137,11.613995899258423,4.51169666795738e-05,6.658012586349915,21793.41355443746,18.08853325018309
2770,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00021.sub.1.dat,00021,D11,Buffer1,16.282219075084292,5.135927833093058,5.8976860028467865e-08,6.9414016604030175,23108.22923153468,19.179830262173784
2771,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00022.sub.1.dat,00022,D11,Buffer1,15.875982561670572,7.861713826643575,2.6246478750240635e-07,6.465348648089532,20528.55804488499,17.038703177254543
2772,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00023.sub.1.dat,00023,D11,Buffer1,15.308879783463885,7.4860785398685445,4.567113391988776e-06,6.179786881074378,19261.03272301953,15.986657160106208
2773,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00024.sub.1.dat,00024,D11,Buffer1,13.797300765909467,6.449826912531363,3.3516018237840246e-07,5.33980921338657,17404.39657198888,14.44564915475077
2774,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00025.sub.1.dat,00025,D11,Buffer1,12.78452071578688,7.3112374510435245,7.615529332121935e-07,5.175894544009793,15901.469880780469,13.198220001047789
2775,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00026.sub.1.dat,00026,D11,Buffer1,13.391902261225749,4.896550433112106,1.0909575511477175e-05,5.19493425740864,16252.158024930195,13.489291160692062
2776,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00027.sub.1.dat,00027,D11,Buffer1,9.37675157443313,3.4920548859074225,4.5011408767369115e-10,2.901569893236597,9171.302871789167,7.612181383585009
2777,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00028.sub.1.dat,00028,D11,Buffer1,16.710608847616392,5.613635119459672,6.8777329865828224e-06,7.017792584896202,21470.144074478045,17.820219581816776
2778,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00029.sub.1.dat,00029,D11,Buffer1,15.1233582007952,7.397936190829108,5.795949707682087e-09,6.206260741455541,19640.596256211462,16.301694892655515
2779,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00030.sub.1.dat,00030,D11,Buffer1,9.597803809034133,2.871522423458548,1.6045764855419945e-10,3.0488946290045367,9709.221403459684,8.058653764871538
2780,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00031.sub.1.dat,00031,D11,Buffer1,21.043257724656,14.114525702712285,8.654406160297506e-10,8.910937849753976,34496.66954050001,28.632235718615007
2781,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00032.sub.1.dat,00032,D11,Buffer1,10.227837095991399,4.446790216831238,1.2690897226602347e-06,3.1510586102448293,10034.611471958618,8.328727521725654
2782,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00033.sub.1.dat,00033,D11,Buffer1,12.32090269506273,4.14383164298859,2.8592595735947137e-08,4.682525260630224,15108.613268334911,12.540149012717977
2783,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00034.sub.1.dat,00034,D11,Buffer1,11.229214116597849,3.1584323336116116,1.13324034633735e-06,4.001412346675905,12484.936621401363,10.362497395763132
2784,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00035.sub.1.dat,00035,D11,Buffer1,13.760731012510393,7.260645533056984,4.324775773902149e-09,5.621185120416929,18229.472716570497,15.130462354753513
2785,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00036.sub.1.dat,00036,D11,Buffer1,14.110630569305124,4.896147971621545,1.7354256924775597e-06,5.836400406985465,18756.670044868373,15.56803613724075
2786,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00037.sub.1.dat,00037,D11,Buffer1,16.14917594589067,7.125322695979454,2.975102912741546e-06,6.474323100959488,20965.58063459294,17.401431926712142
2787,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00038.sub.1.dat,00038,D11,Buffer1,10.503719186876213,4.101905083472961,7.22848193170309e-08,3.875228222883331,12378.512506477653,10.274165380376452
2788,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00039.sub.1.dat,00039,D11,Buffer1,14.20774084527604,7.5480425230071875,9.198621033679713e-07,5.464087085121636,17278.69589046572,14.341317589086547
2789,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00040.sub.1.dat,00040,D11,Buffer1,18.27920693360815,6.556128161028351,2.593345970395623e-07,7.739446044677424,27609.79467510368,22.916129580336055
2790,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00041.sub.1.dat,00041,D11,Buffer1,12.86150466698697,10.54938550318308,3.339838962519136e-07,5.006952389599469,15796.572412449528,13.11115510233311
2791,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00042.sub.1.dat,00042,D11,Buffer1,13.192319615032577,6.18642286978612,2.668872548248633e-10,5.350137592206117,16668.180837020358,13.834590094726897
2792,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00043.sub.1.dat,00043,D11,Buffer1,13.157487099861857,4.307313604264913,2.3817765436999564e-08,5.238851535068551,17034.22829866655,14.138409487893236
2793,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00044.sub.1.dat,00044,D11,Buffer1,16.309264430588417,10.501584666816257,6.04187052120308e-07,6.638726180225269,21255.130479996787,17.641758298397335
2794,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00045.sub.1.dat,00045,D11,Buffer1,11.253563743367819,3.187251936461687,4.029619454942307e-07,4.032779223110638,13325.84157517193,11.060448507392701
2795,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00046.sub.1.dat,00046,D11,Buffer1,12.337522053936643,5.034118806317522,0.00016221421070843674,4.494389280498833,14279.2280340303,11.85175926824515
2796,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00047.sub.1.dat,00047,D11,Buffer1,23.961620981285282,7.592259079354082,2.0756969827325916e-05,10.8289908877078,44184.10455571341,36.67280678124213
2797,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00048.sub.1.dat,00048,D11,Buffer1,18.940139146795502,10.404269500562128,1.518549463966754e-08,8.224606172352837,29644.192021212908,24.604679377606715
2798,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00049.sub.1.dat,00049,D11,Buffer1,7.718035084831728,2.990343157530209,2.1226393925862449e-10,2.1769834824240144,6983.14146428129,5.79600741535347
2799,Subtracted\D11_results\Buffer1\D11_DNA_low_buff6_snap_00050.sub.1.dat,00050,D11,Buffer1,10.849040102939906,8.87650023778397,4.9380989017362214e-08,3.624018609371779,11466.205673571687,9.516950709064501
2800,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00001.sub.2.dat,00001,D11,Buffer2,19.008281335140104,9.984604489296478,3.425244589044062e-06,7.8134766524522545,27431.724033757117,22.768330948018406
2801,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00002.sub.2.dat,00002,D11,Buffer2,12.353758359557473,4.137942575818614,1.4133875718500972e-08,5.024767357900367,15698.151836871146,13.029466024603051
2802,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00003.sub.2.dat,00003,D11,Buffer2,12.59424705278554,3.969539888948806,4.838820640521211e-06,4.9660478800106285,15443.58636515736,12.818176683080608
2803,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00004.sub.2.dat,00004,D11,Buffer2,17.202981997640183,8.998521813290155,5.1585825833158284e-09,7.5555606797356605,23855.871507045496,19.800373350847764
2804,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00005.sub.2.dat,00005,D11,Buffer2,10.862295773273955,2.176119108761913,1.5176292505624279e-06,4.005793538522354,12894.378477698563,10.702334136489807
2805,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00006.sub.2.dat,00006,D11,Buffer2,16.125383173177877,7.756266613446201,1.0124518718378145e-06,7.06467859813371,22065.39572640899,18.314278452919464
2806,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00007.sub.2.dat,00007,D11,Buffer2,14.239599227007387,6.138253119237519,9.693365770474937e-11,5.605339374758912,16888.134914473198,14.017151979012754
2807,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00008.sub.2.dat,00008,D11,Buffer2,12.959843039293862,5.745802821985444,1.1318953133093955e-07,4.933673626154767,15128.215104631843,12.55641853684443
2808,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00009.sub.2.dat,00009,D11,Buffer2,23.851694055765858,12.048250175985094,2.535600851701987e-10,10.67573225277141,42348.077785137364,35.14890456166401
2809,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00010.sub.2.dat,00010,D11,Buffer2,16.173117261029375,7.374133160446948,1.1110496012295296e-09,6.577902126172094,20422.28745573833,16.950498588262814
2810,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00011.sub.2.dat,00011,D11,Buffer2,13.251353268705305,4.004672651836943,1.1771271915772358e-06,5.296370694766907,15841.577930808051,13.148509682570683
2811,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00012.sub.2.dat,00012,D11,Buffer2,12.601530764642979,5.680340478002257,7.578833093085951e-06,4.929743001128289,15491.786572032235,12.858182854786754
2812,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00013.sub.2.dat,00013,D11,Buffer2,13.409732977249412,4.9441293767099825,2.7464776167727237e-07,5.335941951783557,16254.8953253528,13.491563120042825
2813,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00014.sub.2.dat,00014,D11,Buffer2,14.53685337174725,13.650486578857542,2.6440034049324415e-07,5.656931280007106,17189.05977447835,14.266919612817032
2814,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00015.sub.2.dat,00015,D11,Buffer2,10.001716918402218,2.9474123214201535,4.256993311522198e-08,3.8758833382721076,11913.81803645606,9.888468970258529
2815,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00016.sub.2.dat,00016,D11,Buffer2,13.913542200583601,8.505090401287541,7.28278855189719e-06,5.225039504797162,15816.228279066061,13.127469471624831
2816,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00017.sub.2.dat,00017,D11,Buffer2,17.090793187642934,4.082658303038278,1.1355075118948259e-07,7.069702908611294,20996.752462391483,17.42730454378493
2817,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00018.sub.2.dat,00018,D11,Buffer2,14.038058986509125,6.049075821656315,2.6676044374458404e-10,5.40214413252549,16384.943751436276,13.599503313692109
2818,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00019.sub.2.dat,00019,D11,Buffer2,17.7670386930019,6.338861285076582,5.797619606701385e-07,7.565976853531902,24338.878989826077,20.201269561555645
2819,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00020.sub.2.dat,00020,D11,Buffer2,12.555511768251467,4.717987923409922,4.931008879668342e-08,5.091367855445632,15689.637013400206,13.02239872112217
2820,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00021.sub.2.dat,00021,D11,Buffer2,13.724796080665993,5.866063701707705,1.2562600291291207e-07,5.634790753831771,17163.370338379067,14.245597380854626
2821,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00022.sub.2.dat,00022,D11,Buffer2,13.892317350677382,6.037485330287544,7.735283621436566e-09,5.470848287763492,16482.091889653224,13.680136268412175
2822,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00023.sub.2.dat,00023,D11,Buffer2,11.72766027998919,3.8833840816684044,4.884051592205328e-06,4.4672705106911845,13338.024758634268,11.070560549666443
2823,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00024.sub.2.dat,00024,D11,Buffer2,13.558997256814015,4.734938618037717,3.3289737727530605e-06,5.494717833182934,16162.569283330991,13.414932505164723
2824,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00025.sub.2.dat,00025,D11,Buffer2,14.895682600159773,5.898356632908837,2.575451597470806e-10,6.169658437047767,18512.406648920893,15.365297518604342
2825,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00026.sub.2.dat,00026,D11,Buffer2,10.042062965602382,2.411965063054414,1.7990037259913823e-06,3.6451443458756674,10995.811035924407,9.126523159817259
2826,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00027.sub.2.dat,00027,D11,Buffer2,13.907527672729207,5.684289886369405,1.041762878699243e-07,5.659901396637386,17274.917065584104,14.338181164434808
2827,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00028.sub.2.dat,00028,D11,Buffer2,8.302192941114008,3.4155429108831417,1.6028182956351943e-09,3.183098612244379,9435.37965053693,7.831365109945652
2828,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00029.sub.2.dat,00029,D11,Buffer2,15.743062575338987,8.160916875386974,3.996881754236232e-08,6.511826380745484,20240.0417292835,16.799234635305307
2829,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00030.sub.2.dat,00030,D11,Buffer2,16.762156686566364,8.209943440859472,0.0003393836339583458,6.65366850655221,20470.506494461748,16.99052039040325
2830,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00031.sub.2.dat,00031,D11,Buffer2,14.485106169041211,4.024050225181924,2.827074870278692e-10,5.834464185773546,17502.836664023387,14.527354431139411
2831,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00032.sub.2.dat,00032,D11,Buffer2,19.024024847501156,10.783944921796929,8.673304917352894e-06,8.333933198067475,27526.663454775175,22.847130667463396
2832,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00033.sub.2.dat,00033,D11,Buffer2,11.76725232449147,4.8995066385350645,6.071153696982987e-06,4.464638776623703,13507.948230628457,11.21159703142162
2833,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00034.sub.2.dat,00034,D11,Buffer2,9.884019590696436,2.430895747530395,1.3173438081050872e-10,3.6736329809260635,11039.7938117584,9.163028863759472
2834,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00035.sub.2.dat,00035,D11,Buffer2,19.85915180171035,8.847178042775123,4.9284558212679394e-06,8.554149272136737,30407.12782279776,25.23791609292214
2835,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00036.sub.2.dat,00036,D11,Buffer2,11.448431269426857,3.4994671204731924,2.9790502750562478e-08,4.664654034349238,13713.545154213378,11.382242477997103
2836,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00037.sub.2.dat,00037,D11,Buffer2,8.724636268605256,2.660137291870285,2.340126788682372e-06,2.539902442396804,7930.112473636726,6.581993353118483
2837,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00038.sub.2.dat,00038,D11,Buffer2,13.65993722154979,5.0923209551614805,1.7726854919892426e-09,5.509642154912568,16557.01495953038,13.742322416410216
2838,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00039.sub.2.dat,00039,D11,Buffer2,25.95517665977279,15.439895077322834,4.2416095969824006e-08,11.526309356031646,47021.308634786255,39.02768616687259
2839,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00040.sub.2.dat,00040,D11,Buffer2,15.051219721817919,6.5082459785665066,1.0344126873258887e-06,6.08187264412945,17992.53340802053,14.933802728657039
2840,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00041.sub.2.dat,00041,D11,Buffer2,7.994076788397831,2.7480166051476216,5.2146480281024705e-09,2.6568597974101604,7700.147079295031,6.391122075814876
2841,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00042.sub.2.dat,00042,D11,Buffer2,11.063911285206755,4.4635737048913215,1.5752951112626488e-07,3.8306553735757505,11680.843642991753,9.695100223683156
2842,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00043.sub.2.dat,00043,D11,Buffer2,14.554980015113388,4.794066534787362,1.046891886278096e-06,5.942270838163622,18635.01408796255,15.467061693008917
2843,Subtracted\D11_results\Buffer2\D11_DNA_low_buff6_snap_00044.sub.2.dat,00044,D11,Buffer2,15.881069639838405,13.194313374159481,1.2026459768344704e-06,6.763963201704937,20802.266673705173,17.265881339175294
